head,id,family,order,variant,j,site,self_event,argmax,argmax_anchor,attended_name,attended_role,attended_fact_query,attended_is_answer,dominance,qk_pass,attended_roles,contrast_first_all,others_first_all,collisions_first_all,contrast_first_same_role,others_first_same_role,collisions_first_same_role,contrast_last_all,others_last_all,collisions_last_all,contrast_last_same_role,others_last_same_role,collisions_last_same_role
L5H18,116/direct/reorder/2/order0,116,0,reorder,251,earlier,False,237,last,Nirnia,source,True,False,1.417851209640503,False,source,0.037851969401041664,3,0,0.05834197998046875,1,0,-0.033156394958496094,3,0,-0.031828880310058594,1,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,252,earlier,True,252,last,Tintla,target,False,False,1.684539794921875,False,target,0.00964212417602539,4,0,0.014142036437988281,2,0,-0.013085365295410156,4,0,-0.013828277587890625,2,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,257,earlier,False,252,last,Tintla,target,False,False,4.659560203552246,False,target,0.012564659118652344,4,0,0.01996612548828125,2,0,-0.014757156372070312,4,0,-0.009609222412109375,2,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,258,earlier,False,252,last,Tintla,target,False,False,2.0639383792877197,False,target,0.008409440517425537,4,0,0.01122748851776123,2,0,-0.008288383483886719,4,0,-0.0065212249755859375,2,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,261,earlier,False,252,last,Tintla,target,False,False,2.4743361473083496,False,target,0.004395008087158203,4,0,0.007847785949707031,2,0,-0.0064830780029296875,4,0,-0.008056640625,2,0
L6H24,116/direct/reorder/2/order0,116,0,reorder,257,earlier,False,240,middle,Hastia,target,False,False,4.494542121887207,False,target,0.029241561889648438,4,0,0.027240753173828125,2,0,-0.013753255208333329,3,1,-0.02978515625,1,1
L6H24,116/direct/reorder/2/order0,116,0,reorder,258,earlier,False,241,last,Hastia,target,False,False,49.078365325927734,False,source;target,-0.008370161056518555,4,0,-0.04128694534301758,2,0,-0.039825439453125,3,1,-0.0836181640625,1,1
L6H24,116/direct/reorder/2/order0,116,0,reorder,260,earlier,False,236,first,Nirnia,source,True,False,2.288123369216919,True,source,-0.04123497009277344,4,0,-0.026462554931640625,2,0,0.013580322265625,4,0,0.0168914794921875,2,0
L6H24,116/direct/reorder/2/order0,116,0,reorder,261,earlier,False,236,first,Nirnia,source,True,False,29.144250869750977,True,source,-0.03751373291015625,4,0,-0.01119232177734375,2,0,0.00089263916015625,4,0,-0.0035858154296875,2,0
L6H24,116/direct/reorder/2/order0,116,0,reorder,262,earlier,False,237,last,Nirnia,source,True,False,28.14762306213379,True,source;target,-0.026713848114013672,4,0,-0.039048194885253906,2,0,-0.13993453979492188,4,0,-0.16573333740234375,2,0
L6H24,116/direct/reorder/2/order0,116,0,reorder,277,earlier,False,236,first,Nirnia,source,True,False,1.9243674278259277,False,source;target,-0.02471923828125,5,0,-0.006876627604166666,3,0,-0.0037841796875,5,0,-0.006764729817708336,3,0
L6H24,116/direct/reorder/2/order0,116,0,reorder,278,earlier,False,237,last,Nirnia,source,True,False,12.588714599609375,True,source;target,-0.037054443359375,5,0,-0.04913965861002604,3,0,-0.154449462890625,5,0,-0.18079630533854166,3,0
L7H25,116/direct/reorder/2/order0,116,0,reorder,236,earlier,False,231,last,Bostia,target,True,True,2.839775562286377,False,target,,0,0,,0,0,,0,0,,0,0
L7H25,116/direct/reorder/2/order0,116,0,reorder,240,earlier,False,231,last,Bostia,target,True,True,1.1430901288986206,False,target,0.03412628173828125,1,0,,0,0,-0.125640869140625,1,0,,0,0
L7H25,116/direct/reorder/2/order0,116,0,reorder,246,earlier,False,241,last,Hastia,target,False,False,1.2281584739685059,False,target,0.008001327514648438,2,0,0.003753662109375,1,0,-0.04913330078125,1,1,,0,1
L7H25,116/direct/reorder/2/order0,116,0,reorder,247,earlier,False,231,last,Bostia,target,True,True,1.0410951375961304,False,target,0.006526470184326172,2,0,-0.005108833312988281,1,0,-0.0505218505859375,1,1,,0,1
L7H25,116/direct/reorder/2/order0,116,0,reorder,250,earlier,False,241,last,Hastia,target,False,False,1.1744215488433838,False,target,0.029771169026692707,3,0,0.010059356689453125,1,0,-0.016971588134765625,2,1,,0,1
L7H25,116/direct/reorder/2/order0,116,0,reorder,251,earlier,False,231,last,Bostia,target,True,True,1.6255861520767212,False,target,0.014994303385416668,3,0,-0.00366973876953125,1,0,-0.03326225280761719,2,1,,0,1
L7H25,116/direct/reorder/2/order0,116,0,reorder,267,earlier,False,258,last,Hastia,source,False,False,1.3697333335876465,False,source;target,-0.043331146240234375,4,0,-0.040924072265625,2,0,-0.00821685791015625,3,1,-0.020046234130859375,2,0
L7H25,116/direct/reorder/2/order0,116,0,reorder,268,earlier,False,258,last,Hastia,source,False,False,1.2426649332046509,False,source;target,-0.03588409423828125,5,0,-0.030443827311197914,3,0,-0.017358779907226562,4,1,-0.025861104329427082,3,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,239,earlier,False,229,first,Bostia,target,True,True,6.041930675506592,False,target,-0.0631561279296875,1,0,,0,0,0.01228189468383789,1,0,,0,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,240,earlier,False,230,middle,Bostia,target,True,True,2.353328227996826,False,target,-0.03450775146484375,1,0,,0,0,0.02001953125,1,0,,0,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,246,earlier,False,236,first,Nirnia,source,True,False,3.1210479736328125,True,source,0.00738525390625,2,0,,0,0,0.0144805908203125,2,0,,0,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,248,earlier,False,236,first,Nirnia,source,True,False,1.811832070350647,False,source,-0.01248486836751302,3,0,-0.028451919555664062,1,0,-0.003184000651041668,3,0,0.0120697021484375,1,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,250,earlier,False,229,first,Bostia,target,True,True,1.5659468173980713,False,target,-0.017632802327473957,3,0,0.005615234375,1,0,0.00540924072265625,2,1,,0,1
L8H16,116/direct/reorder/2/order0,116,0,reorder,252,earlier,False,241,last,Hastia,target,False,False,1.497962236404419,False,target,0.002986907958984375,4,0,0.0245361328125,2,0,-0.006205240885416664,3,1,-0.04071044921875,1,1
L8H16,116/direct/reorder/2/order0,116,0,reorder,257,earlier,False,246,first,Fusmra,source,False,False,2.477876901626587,True,source,0.059375762939453125,4,0,0.057865142822265625,1,0,0.00464630126953125,4,0,0.02203369140625,1,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,258,earlier,False,252,last,Tintla,target,False,False,1.5686514377593994,False,target,-0.04031085968017578,4,0,-0.036083221435546875,2,0,-0.010585784912109375,4,0,-0.03205108642578125,2,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,260,earlier,False,250,first,Tintla,target,False,False,2.2136292457580566,False,target,-0.025359153747558594,4,0,-0.020175933837890625,2,0,0.032115936279296875,4,0,0.04787445068359375,2,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,267,earlier,False,246,first,Fusmra,source,False,False,1.0377674102783203,False,source,0.04478311538696289,4,0,0.03743457794189453,2,0,0.0024557113647460938,4,0,0.01528167724609375,2,0
L8H16,116/direct/reorder/2/order0,116,0,reorder,268,earlier,False,252,last,Tintla,target,False,False,2.787752151489258,False,target,-0.04192085266113281,5,0,-0.03757222493489583,3,0,0.0122039794921875,5,0,0.022501627604166664,3,0
L9H17,116/direct/reorder/2/order0,116,0,reorder,241,earlier,True,241,last,Hastia,target,False,False,1.0957366228103638,False,target,0.012796401977539062,2,0,0.017551422119140625,1,0,-0.03648567199707031,1,1,,0,1
L9H17,116/direct/reorder/2/order0,116,0,reorder,249,earlier,False,241,last,Hastia,target,False,False,1.0326372385025024,False,target,0.004278977711995443,3,0,0.00389862060546875,1,0,-0.039951324462890625,2,1,,0,1
L9H17,116/direct/reorder/2/order0,116,0,reorder,253,earlier,False,252,last,Tintla,target,False,False,1.5108205080032349,False,target,-0.01153498888015747,4,0,-0.01095801591873169,2,0,0.013906478881835938,4,0,0.036052703857421875,2,0
L9H17,116/direct/reorder/2/order0,116,0,reorder,266,earlier,False,262,last,Nirnia,target,False,False,1.7801436185836792,False,source;target,0.005481839179992676,4,0,0.008265336354573568,3,0,0.020168304443359375,4,0,0.025644938151041664,3,0
L9H17,116/direct/reorder/2/order0,116,0,reorder,269,earlier,False,268,last,Girvia,source,False,False,1.8739968538284302,False,source,0.023467445373535158,5,0,0.01847378412882487,3,0,0.014166259765625001,5,0,0.013071695963541668,3,0
L11H20,116/direct/reorder/2/order0,116,0,reorder,231,earlier,False,229,first,Bostia,target,True,True,3.0746662616729736,False,target,,0,0,,0,0,,0,0,,0,0
L11H20,116/direct/reorder/2/order0,116,0,reorder,241,earlier,False,239,first,Hastia,target,False,False,2.0442819595336914,False,target,-0.030426025390625,2,0,-0.02690887451171875,1,0,-0.0775146484375,1,1,,0,1
L11H20,116/direct/reorder/2/order0,116,0,reorder,252,earlier,False,250,first,Tintla,target,False,False,3.4023571014404297,False,target,-0.02034759521484375,4,0,0.00569915771484375,2,0,0.0066585540771484375,4,0,0.033550262451171875,2,0
L12H9,116/direct/reorder/2/order0,116,0,reorder,268,earlier,False,237,last,Nirnia,source,True,False,2.6899380683898926,True,source;target,-0.0342010498046875,5,0,-0.030606587727864582,3,0,0.010713577270507812,5,0,0.0074253082275390625,3,0
L13H10,116/direct/reorder/2/order0,116,0,reorder,248,earlier,True,248,last,Fusmra,source,False,False,1.115242838859558,False,source,-0.027240753173828125,3,0,-0.07578277587890625,1,0,0.045857747395833336,3,0,0.078643798828125,1,0
L14H10,116/direct/reorder/2/order0,116,0,reorder,238,earlier,False,237,last,Nirnia,source,True,False,1.9405953884124756,False,source,-0.0358734130859375,1,0,,0,0,0.052978515625,1,0,,0,0
L14H10,116/direct/reorder/2/order0,116,0,reorder,249,earlier,False,248,last,Fusmra,source,False,False,1.2269471883773804,False,source,0.041315714518229164,3,0,0.063629150390625,1,0,0.02852376302083333,3,0,0.10980224609375,1,0
L14H10,116/direct/reorder/2/order0,116,0,reorder,259,earlier,False,258,last,Hastia,source,False,False,1.2256830930709839,False,source;target,-0.012990951538085938,4,0,0.006683349609375,2,0,0.03360176086425781,3,1,-0.0056438446044921875,2,0
L14H10,116/direct/reorder/2/order0,116,0,reorder,269,earlier,False,268,last,Girvia,source,False,False,1.3879289627075195,False,source,0.016558837890624997,5,0,0.01947530110677083,3,0,0.02656249999999999,5,0,0.032958984375,3,0
L14H10,116/direct/reorder/2/order0,116,0,reorder,274,earlier,False,268,last,Girvia,source,False,False,1.2136495113372803,False,source,-0.03190631866455078,5,0,-0.03000672658284505,3,0,0.007824707031250003,5,0,0.0023142496744791644,3,0
L15H0,116/direct/reorder/2/order0,116,0,reorder,256,earlier,False,246,first,Fusmra,source,False,False,3.8535594940185547,True,source,0.02140188217163086,4,0,0.035366058349609375,1,0,-0.041332244873046875,4,0,-0.0495758056640625,1,0
L15H0,116/direct/reorder/2/order0,116,0,reorder,266,earlier,False,246,first,Fusmra,source,False,False,1.0756874084472656,False,source,0.03322780132293701,4,0,0.044996023178100586,2,0,-0.03592681884765625,4,0,-0.06707000732421875,2,0
L15H28,116/direct/reorder/2/order0,116,0,reorder,257,earlier,False,246,first,Fusmra,source,False,False,1.804060935974121,False,source,0.00305938720703125,4,0,0.01568603515625,1,0,0.09011459350585938,4,0,0.13241195678710938,1,0
L15H28,116/direct/reorder/2/order0,116,0,reorder,258,earlier,False,248,last,Fusmra,source,False,False,1.027780294418335,False,source,0.016382217407226562,4,0,0.025730133056640625,2,0,0.0437164306640625,4,0,0.05072784423828125,2,0
L15H28,116/direct/reorder/2/order0,116,0,reorder,274,earlier,False,248,last,Fusmra,source,False,False,1.0592647790908813,False,source,0.009878540039062501,5,0,0.014170328776041664,3,0,0.0295623779296875,5,0,0.0340576171875,3,0
L15H28,116/direct/reorder/2/order0,116,0,reorder,277,earlier,False,267,first,Girvia,source,False,False,2.933393716812134,True,source,0.0347625732421875,5,0,0.0454559326171875,3,0,-0.0637176513671875,5,0,-0.06720225016276041,3,0
L16H2,116/direct/reorder/2/order0,116,0,reorder,249,earlier,False,248,last,Fusmra,source,False,False,1.0965441465377808,False,source,0.008814493815104168,3,0,0.0162506103515625,1,0,-0.0370794932047526,3,0,-0.0630340576171875,1,0
L16H21,116/direct/reorder/2/order0,116,0,reorder,281,final,False,237,last,Nirnia,source,True,False,1.6499669551849365,False,source;target,-0.030556488037109374,5,0,-0.004723866780598957,3,0,-0.0257171630859375,5,0,-0.023935953776041664,3,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,231,earlier,False,230,middle,Bostia,target,True,True,2.5752992630004883,False,target,,0,0,,0,0,,0,0,,0,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,232,earlier,False,229,first,Bostia,target,True,True,2.6438040733337402,False,target,,0,0,,0,0,,0,0,,0,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,234,earlier,False,229,first,Bostia,target,True,True,1.5780797004699707,False,target,,0,0,,0,0,,0,0,,0,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,237,earlier,False,236,first,Nirnia,source,True,False,5.399392127990723,True,source,0.014068603515625,1,0,,0,0,-0.096282958984375,1,0,,0,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,238,earlier,False,229,first,Bostia,target,True,True,1.822200059890747,False,target,-0.002716064453125,1,0,,0,0,-0.08807373046875,1,0,,0,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,239,earlier,False,229,first,Bostia,target,True,True,1.2403168678283691,False,target,-0.005096435546875,1,0,,0,0,-0.083282470703125,1,0,,0,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,241,earlier,False,240,middle,Hastia,target,False,False,8.358697891235352,False,target,0.12286376953125,2,0,0.1199951171875,1,0,-0.29174041748046875,1,1,,0,1
L17H1,116/direct/reorder/2/order0,116,0,reorder,242,earlier,False,240,middle,Hastia,target,False,False,2.7459235191345215,False,target,0.11083984375,2,0,0.1173095703125,1,0,-0.25,1,1,,0,1
L17H1,116/direct/reorder/2/order0,116,0,reorder,244,earlier,False,240,middle,Hastia,target,False,False,1.3642317056655884,False,target,0.0266265869140625,2,0,0.060333251953125,1,0,-0.06313323974609375,1,1,,0,1
L17H1,116/direct/reorder/2/order0,116,0,reorder,245,earlier,False,240,middle,Hastia,target,False,False,1.2627804279327393,False,target,0.0339202880859375,2,0,0.053985595703125,1,0,-0.08121109008789062,1,1,,0,1
L17H1,116/direct/reorder/2/order0,116,0,reorder,248,earlier,False,247,middle,Fusmra,source,False,False,1.9833593368530273,False,source,0.019068400065104168,3,0,-0.008148193359375,1,0,-0.08658854166666667,3,0,0.0391845703125,1,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,249,earlier,False,239,first,Hastia,target,False,False,1.0992467403411865,False,target,0.06752522786458334,3,0,0.04461669921875,1,0,-0.10337066650390625,2,1,,0,1
L17H1,116/direct/reorder/2/order0,116,0,reorder,252,earlier,False,251,middle,Tintla,target,False,False,4.649171352386475,False,target,0.16034317016601562,4,0,0.12493896484375,2,0,0.01520538330078125,4,0,-0.08782958984375,2,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,253,earlier,False,250,first,Tintla,target,False,False,1.0968838930130005,False,target,0.2276153564453125,4,0,0.159912109375,2,0,-0.015840530395507812,4,0,-0.1256103515625,2,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,255,earlier,False,251,middle,Tintla,target,False,False,1.0305752754211426,False,target,0.09504318237304688,4,0,0.0704345703125,2,0,-0.005905628204345703,4,0,-0.09417724609375,2,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,256,earlier,False,251,middle,Tintla,target,False,False,1.1520187854766846,False,target,0.09168148040771484,4,0,0.066314697265625,2,0,0.0007548332214355469,4,0,-0.059539794921875,2,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,258,earlier,False,257,first,Hastia,source,False,False,3.1822831630706787,True,source;target,-0.173980712890625,4,0,-0.140045166015625,2,0,-0.13768386840820312,3,1,-0.15391921997070312,2,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,259,earlier,False,250,first,Tintla,target,False,False,1.1295098066329956,False,target,0.14240455627441406,4,0,0.125152587890625,2,0,0.0010585784912109375,4,0,-0.03973388671875,2,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,262,earlier,False,261,middle,Nirnia,target,False,False,2.8413822650909424,False,source;target,0.12620222568511963,4,0,0.13075335820515951,3,0,-0.060001373291015625,4,0,-0.0548553466796875,3,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,263,earlier,False,261,middle,Nirnia,target,False,False,1.6754875183105469,False,source;target,0.11385869979858398,4,0,0.11972808837890625,3,0,-0.09284210205078125,4,0,-0.0985565185546875,3,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,266,earlier,False,261,middle,Nirnia,target,False,False,1.7114660739898682,False,source;target,0.11365604400634766,4,0,0.12366231282552084,3,0,-0.10659265518188477,4,0,-0.11505953470865886,3,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,268,earlier,False,267,first,Girvia,source,False,False,5.798600673675537,True,source,0.11803359985351562,5,0,0.1780382792154948,3,0,0.161785888671875,5,0,0.13981119791666669,3,0
L17H1,116/direct/reorder/2/order0,116,0,reorder,269,earlier,False,261,middle,Nirnia,target,False,False,1.3334758281707764,False,source;target,0.08876953125,5,0,0.08968098958333334,3,0,-0.032138824462890625,5,0,-0.02423731486002604,3,0
L17H17,116/direct/reorder/2/order0,116,0,reorder,235,earlier,False,231,last,Bostia,target,True,True,1.1285762786865234,False,target,,0,0,,0,0,,0,0,,0,0
L18H15,116/direct/reorder/2/order0,116,0,reorder,249,earlier,False,240,middle,Hastia,target,False,False,1.1417744159698486,False,target,-0.0004482269287109375,3,0,0.03266334533691406,1,0,0.03485107421875,2,1,,0,1
L18H15,116/direct/reorder/2/order0,116,0,reorder,250,earlier,False,240,middle,Hastia,target,False,False,1.2995761632919312,False,target,0.0160066286722819,3,0,0.030839920043945312,1,0,0.0301666259765625,2,1,,0,1
L18H15,116/direct/reorder/2/order0,116,0,reorder,254,earlier,False,237,last,Nirnia,source,True,False,1.492026925086975,False,source,-0.0122833251953125,4,0,0.0055694580078125,1,0,-0.005390167236328125,4,0,0.036617279052734375,1,0
L18H15,116/direct/reorder/2/order0,116,0,reorder,256,earlier,False,246,first,Fusmra,source,False,False,1.2465511560440063,False,source,0.01137542724609375,4,0,0.00145721435546875,1,0,-0.0502016544342041,4,0,-0.058013916015625,1,0
L18H15,116/direct/reorder/2/order0,116,0,reorder,259,earlier,False,240,middle,Hastia,target,False,False,2.2853331565856934,False,source;target,0.017931699752807617,4,0,0.028652191162109375,2,0,0.031206130981445312,3,1,0.030920028686523438,1,1
